Position,Move,Depth,Score
2r1k1rq/pp2bp1p/1nbp2pB/3p4/3N4/2N2QP1/PPP2P1P/2KRR3 b - - 3 14,g8f8,20,465
r3r1k1/1pp2p1p/1q2b1p1/p1n1N3/3R1P2/1PP3P1/PKN1Q2P/3R4 b - - 0 20,e6b3,30,-212
2r2rk1/p1np1ppp/1p1q4/8/2PpQP2/1P4P1/P4P1P/1BKR3R b - - 1 15,d6a3,50,-24
5rk1/3n2bp/r1pq2p1/1p1p4/p2PpP2/2N1P1P1/PPPN4/RK1Q3R w Q - 0 20,a2a3,40,-247
8/8/8/pB2p1p1/1kP1P1K1/1P6/3b4/8 w - - 6 53,b5a4,50,0
1bbrk1rq/pppppppp/1n2n3/8/8/1P6/PBPPPPPP/NB1RKNRQ w KQkq - 3 3,c2c4,50,0
1k1r3r/pp2q1pp/1bp1Pp1n/3p1P1P/1P2P3/1QPB4/P2B2R1/R1K5 w Q - 0 24,c1b2,30,288
rq2r3/6Rp/1k1p2p1/2pPp1B1/1pP1N1B1/pn1P2P1/P3Q2P/1K6 w - - 0 27,a2b3,20,519
8/4B2p/1k6/3B1pp1/p7/6P1/PPP1b2P/RK2N3 b Q - 2 29,f5f4,20,1224
qbnrbk1r/pp2pppp/2p2P2/3p4/3P4/8/PPP2PPP/QBNRBKNR b KQkq - 0 4,e7f6,30,314
qrkbb2r/p1ppppQp/5nn1/1p6/1P6/5N2/P1PPPPPP/1RKBBN1R w KQkq - 0 4,g7h6,50,-51
1qr2rk1/pp1bppbp/3p1np1/2p5/P2nP3/2NP2PP/1PPBNPB1/Q1R2RK1 w - - 1 11,e2d4,50,14
1nrk1bqr/p1p3pp/1p1n1p2/4p3/3pN3/1P3PP1/P1PPP1NP/B1RK2QR w KQkq - 2 8,e2e3,50,-73
br6/2qQ3k/4pp2/1p3N2/1P2Pnr1/1B4N1/P4PP1/3R2K1 b - - 0 25,c7d7,50,0
8/3p1kbp/4n3/2p5/5p2/Q2PqR2/2P1P2P/4K3 b - - 1 30,e3g1,20,-503
rb3rk1/pp4p1/2p3p1/3p4/3P2P1/2P4P/PPq2B2/2KR1R2 w - - 0 19,c1c2,50,0
2kr3r/ppb1ppp1/2p2n1p/3q4/2nP1P1Q/2P1B1PN/PP5P/NB1R2KR w - - 3 13,e3c1,30,329
r1bk2qr/1p1p1ppp/1pn5/p3p3/PP2n3/2PN1P2/3P2PP/R1BK1BQR b KQkq - 0 9,e4f6,30,393
5r2/8/8/1pNpk1p1/p6p/7P/4Kp2/8 w - - 2 55,e2f1,20,-3435
b1r2rk1/pp4pp/2p2n2/2P1B3/1P6/4n1q1/P2KB3/1QR5 b - - 0 23,g3e5,20,-2626
rbk1qnbr/p2p2pp/1pn2p2/2p5/4PP2/2NB2P1/PP5P/2KRQNBR b kq - 3 8,c6b4,50,42
qbbn1rkr/ppp1pppp/5n2/3p4/8/1P3N2/PBPPPPPP/QB1N1RKR b KQkq - 3 3,h7h5,50,-17
nbrkb2r/p4p2/1pp2np1/3pp3/3P4/1NP5/PPB1PPP1/2RKBRN1 b KQq - 0 9,e5e4,50,-111
1k1r1b1r/ppqb1n1p/4p1p1/3pPp2/2pP1P2/PnP1N2N/KPQ3PP/1RBB3R b - - 9 20,d7a4,40,-185
4k1r1/p3pp2/1p6/2p2p2/P1P5/4rq1P/5PP1/R5KB w - - 0 23,a1f1,20,-1297
1rkq1r1b/pp1np2p/2p3p1/2P1Np2/Q2PpP2/4P1P1/bP5P/NRK2RB1 b KQkq - 1 11,a2b1,20,-422
1r1r1k2/2pn3p/QpBppqn1/5pN1/1PP2P2/4P3/P3P1PP/1R3RK1 w - - 2 23,g5h7,20,668
1kbrr3/p3q3/1bppn3/4p1Np/4Pp1P/P1N2P2/BPPR2Q1/2K3R1 w - - 9 27,a2e6,40,-172
2krrn2/pp2qpp1/2pp1n1p/4pP2/6P1/3PPB1P/PPP1N1Q1/RK2R3 w KQ - 1 14,e3e4,50,0
1k1r4/p1qn4/Ppp2p2/3p1N2/4Pb2/1QPP1P2/1P3B1r/1K1R1R2 w - - 0 26,e4d5,30,440
bqnrkrnb/pppppppp/8/8/3P4/8/PPP1PPPP/BQNRKRNB b KQkq - 0 1,b7b5,50,-10
3r2k1/p3q1pp/5p2/8/2N2P2/1P1n1R2/6PP/B4QK1 w - - 5 35,f3d3,20,637
3r2k1/1q5b/1pn1p1p1/1p2PpPp/1P1p1P1P/2PN4/2P5/R2QKR2 b KQ - 1 21,d4c3,40,107
2rr2k1/pq4pp/5p2/4b3/2Pp4/BP1QnNP1/P3PR1P/2R3K1 w - - 3 26,c4c5,50,0
2kr3r/pppp2p1/4pp1p/8/1N1Pq2P/1P2BBP1/P1P2Q2/R4RK1 b - - 1 16,e4f5,20,847
1k1r3r/ppn4p/2b5/2P2qP1/2p5/8/PPB4B/1K1RR3 w - - 0 26,c2f5,30,382
8/7k/1p4p1/2p5/2Pq3P/1P4Q1/5K2/8 w - - 52 82,f2f3,50,0
rk1r4/p1pb2pp/2n2p2/8/1q2PB2/5P2/PPP2P1P/2KRRQ2 w q - 0 15,e1e3,30,301
4rNk1/ppq3p1/2p4n/3b4/2P5/7Q/PP4PP/4RRK1 b - - 0 23,c7b6,30,332
1rk3br/ppp3bp/2q2pp1/4p3/n2pPP2/1N1P2Q1/PPPB2PP/1RKN3R w KQkq - 1 12,d1f2,50,-102
rb2br1k/ppppNp2/6p1/4p3/2P2n1p/3PN3/PP3PPP/RB1R3K b - - 1 14,f4e6,30,-392
r1n2k1n/p3qbpp/B1p2p2/4P2P/1R3P2/P1NQ2P1/1PP5/1K1R4 b - - 0 25,f7h5,20,792
rbnnkrbq/ppppp2p/6p1/8/4p3/2P1N3/PP1P1PPP/RBN1KRBQ w KQkq - 0 4,b1e4,50,-3
1rk1qbbr/ppp3pp/1n6/5p2/3npP2/4P3/PPP1BNPP/1RK1Q1BR w KQkq - 0 10,e3d4,30,-234
rbkq3r/pp1bpppp/2p5/3nP3/2pP1n2/2B2NN1/PP2QPPP/RBK4R w KQkq - 5 9,e2c4,40,-105
1rb1kbr1/ppB1pppp/1n4n1/8/3P4/1N6/qPP2PPP/1R1QKBRN b KQkq - 0 6,b6d7,20,408
1k6/ppqp3p/2p3p1/4p3/3PP1b1/2P1BrP1/PPQ4P/2K1R3 b - - 0 23,c7a5,50,-8
rk1qb1rb/1p1p1p1p/2n1p3/2pN2p1/p1PnP1P1/2NP1P2/PP1Q3P/RK2B1RB w KQkq - 0 10,d5e3,30,-335
qrkbbn1r/2ppppp1/8/1p5p/pB1P3P/4nNN1/PPP1B1P1/Q1KR1R2 w kq - 4 10,d4d5,30,-397
5R2/1kp1r1pp/ppn5/3p4/3P2PP/P1B1q3/1PP2Q2/1K6 b - - 0 24,e3f2,50,-6
1n1r1rkb/p1q2p1p/1pb3p1/4P3/3pP3/1P1PnNP1/P1P4P/B1QR1RKB w - - 0 14,a1d4,30,-417
rkr1q3/pp3n1b/2pbpQ1p/3p4/5P2/3NP1P1/PPPP2BP/RKR4N w KQkq - 1 11,h1f2,30,236
bb1r1rk1/p2p1qpp/npp1np2/5N2/2P1P3/1P2NP2/P4QPP/BBR2RK1 w - - 7 12,f2h4,30,394
b3r1qr/p3bkpp/1p1npp2/3pN3/8/1P2B1P1/P1P2Q1P/1N3RK1 b - - 3 17,f7f8,50,0
2k2rr1/p1nq1nbp/1p1p2p1/2pPp3/2P1P1NN/1P4P1/P6P/BR1Q1RK1 b - - 5 19,h7h5,50,0
2br1rk1/4q1pp/1b1p4/2pPpp2/2P5/1PB2PQ1/4R1PP/1B1R2K1 b - - 5 23,c8d7,50,-3
b2rqkrb/p1pppppp/2pn4/8/8/1P1P2P1/P1P1PP1P/BNNRQKR1 b KQkq - 0 4,c6c5,50,60
5Q2/pknr3p/1p2p1p1/1b1pP1B1/3Pp3/2P1P1P1/PP5P/2KR4 b - - 0 25,a7a5,20,639
bbnrkr2/p2p1p2/1p2p1q1/2p3p1/2P1Pn1p/1P1P3P/P2BNPPN/1B1R1RKQ w kq - 4 12,e2f4,50,-91
b1rnqn1r/b2p1k2/p4p1p/1pp1p1P1/8/1P2PPQ1/P1PPN1P1/BBRN2KR b KQ - 0 16,c5c4,30,356
rnbkrqnb/ppp1p3/3p1p1p/6p1/4PP2/5NP1/PPPP3P/RNBKRQ1B w KQkq - 0 5,b1c3,40,143
1qnr1krb/ppp1pp2/1n1p4/7p/4P3/1N1P2P1/PPPBNPK1/1Q1R2R1 w q - 2 11,g1h1,30,304
1k1r4/2p4p/pp2pNp1/6Pb/2P2P2/PK2R2P/1P5r/8 b - - 9 43,h5d1,20,-806
rqnkbbr1/pp1p1ppp/2p3n1/4p3/2P1P3/6P1/PP1P1PBP/RQNKB1RN b KQkq - 0 4,b7b5,50,-84
2r4k/pp5p/3r4/P5p1/3Pp3/1Nq4P/K1n5/2R2R1Q b - - 3 35,d6d4,19,#-11
3r1k1r/p1n1pppp/5n2/8/2P5/1b1N4/P1B1PPPP/5RK1 w k - 0 16,a2b3,20,-477
5k1r/p2q2pp/1p1b1p2/1Pn1p3/7N/8/P2B1PPP/3QR1K1 w k - 5 21,d2e3,50,-36
bb1rnkqr/pp2pppp/2pn4/3p4/2PP4/1P3P2/P3P1PP/BBNRNKQR b KQkq - 0 4,d5c4,50,21
qrkrbbnn/p1p2ppp/4p3/1p6/3Pp3/1P4N1/P1P2PPP/QRKRBBN1 w KQkq - 0 5,a2a4,40,-159
rqknn1br/ppppppbp/6p1/4P3/3P4/8/PPP2PPP/RQKNNBBR b KQkq - 0 3,f7f6,50,-75
2k1b1nq/ppp1p1bp/1n3pp1/4P3/5P2/3r1B2/PPP3PP/RK2B1NQ w Q - 0 10,c2d3,50,33
2k2rr1/2n1p1p1/3p1p1q/2p4p/2P1PP2/P4N1P/6PQ/1R1R2K1 b - - 0 21,g7g5,50,0
2kr3r/pbn2ppp/1p2p3/5n2/q4P2/1N2Q3/PPP1B1PP/1K1RN2R w - - 8 14,e3f2,50,-35
rnnq2kr/ppp1bppp/2B1p3/8/3P1P2/8/PPP3PP/RNNQB1KR b KQkq - 0 6,b8c6,50,-21
4k3/p3P2p/1p1BK1p1/4N1b1/8/8/P5P1/8 w - - 5 43,e5f7,12,#+8
2r5/1nk5/7R/5p1p/2PPn1p1/1P2P3/4K1PP/R7 w - - 2 40,h6h5,20,485
8/8/4k1p1/p7/1pK3PP/1P6/PB3P2/8 w - - 5 41,h4h5,20,3486
1r4k1/5pp1/1p3bp1/p1pn4/P1R5/1PPN2P1/1B1P3r/1K1R4 b - - 1 32,b8d8,30,-372
r4rq1/ppkb2pp/1bn2p2/3pnP1B/3P4/1QP3N1/PP4PP/RNB2R1K b - - 2 13,e5c4,30,262
1qnrnkrb/p2pp2P/1pb5/2p5/2P5/6P1/PP1PNP1P/BQ1RNKR1 b KQkq - 0 7,g8g7,50,0
nrkbqrbn/ppp2ppp/8/3p4/3Pp3/1N2P1N1/PPP2PPP/1RKBQRB1 b KQkq - 0 4,f7f5,50,0
1r3rk1/p3bq1p/5p2/1Pp1p3/Pnp3P1/K1N1PP2/4Q3/1R2N2R w - - 3 25,e3e4,40,-222
1k5r/p1b2R2/4n3/1p1PP3/8/1P4P1/3NB2P/6K1 b - - 0 40,e6d4,30,453
rk6/ppp5/3p1q2/6b1/P1P1pn2/1PB2N1n/1KB5/3R1Q2 b q - 1 23,f6f7,50,4
rkbbr3/ppp2q1p/5pp1/4nN2/3QP3/5B2/PPP3PP/1K1RR3 w kq - 0 17,d4d8,20,-574
rknbbqnr/p1p1pppp/8/1p6/2pPP3/8/PP3PPP/RKNBBQNR w KQkq - 0 4,a2a4,50,0
rb4br/pp2kppp/4n3/3p4/BQ5P/3N1PN1/P3PBq1/2KR3R b - - 3 15,b8d6,19,#+13
r1bQ1nk1/pp3ppp/2p3q1/8/2P5/1P6/P4PP1/R3R1K1 w - - 4 18,e1e8,20,598
6rk/1R4np/1p2rp2/4pN2/4PbP1/B6K/8/1R6 b - - 2 35,g7f5,30,-485
1k1rrb1q/p6p/Pp1pbnp1/1Np1p3/2P1Pp2/3P1P2/1P1B1QPP/R1NKR3 b KQ - 5 17,e6d7,50,0
r2kb1rn/1pp2ppp/3bq3/pP1nN3/P2P4/2P3N1/5PPP/R1QKBBR1 w KQkq - 1 12,c3c4,30,260
bn1b2kr/ppp2qpp/3p4/4Pn2/4P3/8/PPP3PP/BNN1QRKR b KQk - 0 9,b8d7,20,520
r1b1k1rq/pppp1ppp/2n5/2b1p3/2BnP3/2NPB3/PPP2PPP/R2NK1RQ w KQkq - 3 6,a1c1,50,18
3rr1k1/2n5/1p4p1/p4pNp/2Pb4/1P3PP1/P1Q3BP/5R1K b - - 1 28,g8g7,20,532
2r3rk/1p5p/1pn2N2/2b1p1q1/2P1Ppp1/1B6/P2RQ1PP/5R1K w - - 2 25,f6g8,30,-259
2krnrqb/pppb3p/2n1p1p1/4Pp2/5P2/2P1B1P1/PP1N3P/R2KNRQB b KQ - 2 9,g6g5,30,289
5rk1/5p1p/6p1/Q2P1b2/P1P2N2/1P4P1/1q1N1P1P/4R1K1 w - - 1 31,d5d6,20,704
brk1r3/p4ppp/4p3/2p5/1p1q4/1P1Pb1N1/PKP1Q1PP/BR3B2 w kq - 2 17,c2c3,1,#-1
q1brkbr1/pppp1ppp/2n3n1/4p3/8/1P4P1/PBPPPP1P/QN1RKBRN w KQkq - 0 4,c2c4,50,14
nbbrk1rq/pp3ppp/2pp4/4p3/3PPB1P/1N6/PPP2PP1/1B1RKNRQ b KQkq - 0 6,e5f4,50,30
2krqbr1/pppb2pp/1n4n1/4p3/5p2/1NNP4/PPPBBPPP/2KRQ1R1 b - - 3 10,g6e7,50,49
4qr1k/6bp/4b1p1/Q4p2/2B1Pp2/2P2P2/PP3NPP/3R2K1 w - - 1 24,c4e6,20,520
1bkr2br/ppp1p1pp/1n1pPp2/8/2N1P3/5P2/PPP4P/1BR1K1BR b - - 0 13,b6c4,20,-603
1b2nkqr/ppp1pppp/1n6/8/6b1/1P1B1N2/P3PPPP/N1B2KQR w Kk - 1 7,a1c2,50,-66
1rqkbb1r/5ppp/3p1n2/2p1p3/ppn1P3/3P1N2/PPPB1PPP/NRQ1R1K1 w kq - 0 11,d3c4,50,-109
rnqkrbb1/ppp1pp2/3p2np/8/3PP3/5P2/PPPQ2PP/RN1KRBBN b KQkq - 1 5,f7f5,30,290
2rq1kr1/p4p1p/1p3b2/4p1p1/P2nN1P1/4BP2/Q4NKP/6RB b k - 3 22,g8g6,50,0
b5r1/6p1/P2R3p/kPB1p3/2P4P/3P4/6PK/8 b - - 0 31,g7g5,20,609
1q1krnbb/1ppppp1p/1n4p1/8/5P2/8/PPPPP1PP/NRQKRN1B w KQk - 0 4,b2b3,30,227
r1k1qrb1/ppp3p1/2n2bnp/5p2/2P1p3/4Q1NP/PPB1PPPB/RNK2R2 w KQkq - 0 10,g3h5,30,-336
bnrkrn1q/pppppp1p/8/6p1/8/1PN5/P1PPPPPP/2RKRNQB b KQkq - 1 3,b8c6,50,10
3rr3/pp3kpp/b5q1/4b3/3N4/R5P1/PP3P1P/3QR1K1 w - - 0 22,a3f3,20,-465
3r2k1/pppnqp2/2n3p1/2N1P1P1/3pNP2/4P2Q/PPP4P/2KR4 b - - 3 21,d7c5,20,569
rkr3nb/pp1npb1p/2pp1p2/5Pp1/6P1/2P1N1B1/PP1PP2P/1K1R1R1B w kq - 4 11,d2d4,30,-315
bnqr1rkb/ppp1pp1p/5np1/3p4/3P4/1P4P1/PBP1PP1P/1NQRKRNB w KQ - 0 5,f2f4,40,-106
rkr2b2/pp3bpq/4pp1p/7P/3PP1n1/1PP5/PN6/RKR1B1NQ w KQkq - 0 18,g1e2,50,12
nqrknbbr/pppp2pp/5p2/8/4PP2/8/PPPP3P/NQRKNBBR b KQkq - 0 4,c7c5,50,-59
rk1nn1rq/pp3pbp/2p3p1/3p4/4p3/2P3PP/PP1PbPB1/RKB1N1RQ w KQkq - 0 9,f2f3,20,-577
1k6/pp1r2rp/1p1P2p1/3Q1p2/5P2/6P1/PK5P/3R3B w - - 1 24,d5e6,20,1198
b3k1q1/p1b2rpp/2pn1p1n/2Q1p3/4P3/5PN1/PPPP2PP/B1KR1R2 w - - 0 12,c5a7,30,281
bbrknrq1/pp1p2pp/4p1n1/2p2p2/2P5/1P2P1N1/P2P1PPP/BBRKNRQ1 w KQkq - 0 5,f2f3,50,5
1b1r2k1/p4r1p/1nb1n1pB/3p4/4p3/PBPP2N1/3QPPP1/2R3KR w KQ - 0 19,g3e4,20,634
2r2b1k/p1q2pp1/5n2/2p1NN2/1p1n1P2/1P4P1/PQ4KP/B3R3 w - - 5 22,f5d4,50,23
1k2r1r1/pp6/2p4p/3pP3/3P3q/5p1P/PPQ3P1/1K3RR1 w - - 0 28,g2f3,50,-5
r4r1q/p1kpp2p/1pp1n3/8/6P1/1N1QB2P/1PPP4/1K2R3 w - - 5 15,b3d4,40,-166
nnbbrkqr/p1p2ppp/1p1p4/4p3/4P1P1/5P2/PPPPK2P/NNBBR1QR b kq - 0 4,d8h4,40,-142
1rbbk1r1/ppp2ppp/1n1p4/8/2N1P3/2P3N1/PP3PPP/1RBBK1R1 b KQkq - 0 9,b6c4,50,0
bbrqnkr1/p4ppp/1p4n1/3pp3/2PB4/1P1B4/P3PPPP/2RQNKRN w KQkq - 0 7,d4b2,40,-133
qrnkbbr1/pppppppp/6n1/8/4P3/8/PPPP1PPP/QRNKBBRN w KQkq - 1 2,h1g3,50,3
1nkr1r1n/p1ppb1pp/1p3p2/4p3/3P1q2/1P4N1/P1P2P1P/Q1KR1RB1 w - - 1 11,c1b1,20,-567
qrkr1bbn/pppp1p1p/4pnp1/8/4P3/1P3P2/PQPP2PP/1RKRNBBN b KQkq - 0 4,e6e5,30,320
rnbkr1n1/1pp1pp1p/3p2p1/3PQ3/8/4KN1P/pqP1PPP1/4RB2 b kq - 1 16,d6e5,20,#-15
rbkrbnq1/ppp1pppp/6n1/8/4P3/2P5/PP1P2PP/RBKRBNQN b KQkq - 0 4,e7e5,50,17
1rnbqkbr/pp2pppp/1n6/2Bp4/4PP2/1N6/PPPP2PP/1RNBQK1R b KQkq - 1 4,d5e4,50,69
rkqrnnbb/ppp1pp1p/6p1/3p4/4PP2/6P1/PPPP3P/RKQRNNBB b KQkq - 0 3,d5e4,50,0
r1k2r1n/pqpp3p/4p1pb/1p1nPpN1/3P1P1B/2PQ4/PP4PP/R1K1RN2 b Qq - 9 14,d5f4,20,-418
rk1nrn1b/ppp1p1qp/3p2p1/5b2/8/3PN2P/PPP2PPQ/RKBNR2B b KQkq - 1 6,f5d7,50,-10
n1R5/4n2p/1p4pk/p3P3/5P2/3N2P1/r6P/2R3K1 b - - 2 26,e7c8,20,473
q2r1rkb/p1p2p1p/1p1p1np1/2n1p3/2P3PP/1P1PNN2/P3PP2/BQRKR3 w KQ - 0 11,b3b4,50,-46
r1k5/p1pp3p/2p1p2b/P1N1Pp2/1R3P2/1P2B3/1KP4r/8 b - - 0 34,h6f8,20,-410
1brk1rq1/p4npp/1pbp1pn1/2pNp3/2P1P3/1P1P4/P2N1PPP/BBRK1RQ1 b KQkq - 3 10,c6d7,50,34
4rrk1/pp4p1/2p1q2p/4p3/3PB3/2P1b3/PPQ2P2/3K2RR w - - 0 24,f2e3,30,441
nrqnkbbr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/NRQNKBBR w KQkq - 0 2,e4d5,50,62
bqnnrrkb/p2p1p1p/1pp3p1/8/4PN2/6P1/PPPP3P/BQ1NRRKB w - - 0 7,b2b4,40,164
4r3/p1k2p2/1p1r4/2p5/2P5/P6P/5PP1/3R1RK1 w - - 0 42,g2g4,40,244
rknbnqbr/pppp2pp/5p2/4p3/4P3/1N3P2/PPPP2PP/RK1BNQBR b KQkq - 1 3,a7a5,50,0
5k2/p7/1pB4p/8/2Pb1K2/7P/P7/8 b - - 0 30,f8f7,50,0
br3rk1/p1q2pbp/2ppnpp1/8/2PP3P/2N2NP1/P1Q2P2/B1R2RKB b - - 0 13,f6f5,30,436
1bkr3r/ppp2q1p/1n4p1/2B1pp2/3p4/P2P4/1PP1PPPP/1K1R1NQR b - - 0 12,b6a4,30,-280
1rbkqbnr/pppp2pp/1n6/5p2/3Pp2B/5P2/PPP1P1PP/NR1KQBNR b KQkq - 1 5,g8f6,40,-112
1b1k3r/p1pb3p/1p1p4/4nNpq/3QP3/PP1P3P/2P3P1/1B1R1RK1 b - - 0 21,g5g4,30,372
q1rbk2r/pppp2pp/2n1bpn1/4p3/2P5/1PN2P2/P2PPBPP/Q1RBKN1R w KQkq - 5 6,e2e3,50,65
8/p6R/k3N3/1pp1n2P/8/PP6/1KB4r/8 w - - 0 36,e6c5,20,512
r4rkb/2p1qp1p/p1p2np1/3p4/6b1/2BNP1P1/PPP2PB1/R2Q1RK1 w - - 4 17,c3f6,30,253
8/p4p1p/1k1p4/1pp3r1/1P6/1K4P1/2P5/8 b - - 1 48,g5g3,20,-4092
rbbqkrnn/pp1ppppp/8/2p5/8/1P6/PBPPPPPP/RB1QKRNN b KQkq - 1 2,e7e5,50,15
1b1r1rk1/p1npqppp/bp2p3/8/2PNP3/1N6/PP1BQPPP/1B3RK1 w - - 3 12,d2c3,40,-147
6k1/p6p/1p2p1p1/8/P2ppP2/1PQ3P1/4bP1P/3qB1K1 w - - 0 31,c3b4,30,-308
2n1r3/k3p3/p3Rrpp/PpNP1p2/1Pp2P2/2N3P1/3P3P/4R1K1 b - - 1 26,f6e6,20,653
1rqbbk1r/pp3ppp/4nn2/4N3/2Pp4/1P1P4/P4PPP/NRQBBRK1 w kq - 1 9,f2f4,30,249
2krq2r/ppp3bp/6p1/3b1p2/2n5/1NPN1PP1/P4BBP/1K2Q2R w - - 0 17,f2d4,20,-544
1k1rn2r/pp1bqppp/2ppn3/8/8/P2Q1PB1/BPPPN1PP/2KR3R w - - 9 13,h2h4,40,107
b7/1p5p/pkpn2p1/4B3/5P2/1P3P2/P1r3PP/3RR1K1 w - - 7 26,e5d6,20,735
brnbqkr1/p1pppppp/1p4n1/8/4P3/1P4N1/P1PP1PPP/BRNBQKR1 b KQkq - 0 3,e7e5,50,15
2k4r/prpqbppp/3pp3/3nP3/3P4/1N3N2/PP1Q1PPP/1R3RK1 w k - 0 15,b3a5,40,179
2kr3r/ppq3pp/2pnbp2/3p4/5nP1/1BP1N2P/PPQNPP2/2KR3R w - - 3 14,c1b1,30,-202
8/4b3/7p/1N1p1p2/p1p1kP2/P1Pn2BP/2K5/8 b - - 1 60,d3f4,20,-562
Q1k5/1pp1n2p/4bp2/1pP1p1p1/4Pn2/4BP1P/1q4PK/5B2 b - - 1 30,c8d7,20,-533
brkrqbnn/p1pppppp/1p6/8/4P3/3P4/PPP2PPP/BRKRQBNN b KQkq - 0 2,d7d5,50,-21
rb1r1n2/pkp2p2/4P2p/1p4p1/nPP5/1K1B4/P2R1PPP/R5BN b - - 0 19,b5c4,20,410
rbkr1qn1/1pp1p1pp/p3P1n1/1b6/2P2p2/5N2/PP1B1PPP/RBKR1Q1N b KQkq - 0 8,b5a4,50,0
2krrnnb/pppq4/3p2p1/3Pp2p/7P/2P2NP1/PP3PB1/RQB2RK1 b - - 0 12,h8f6,30,207
q3k1r1/p1r1pp1p/1pBp2n1/2p3p1/P7/1PN1P1P1/1BPPKP1P/R5R1 b k - 0 13,a8c6,20,-569
bqnr1rk1/p1pp1ppp/1p4n1/4p3/2PP4/1P1N2N1/P2KPPPP/BQ3BR1 b - - 0 7,e5d4,30,-322
1kr5/p2r4/1pRp4/3Pp3/4P2p/4KP2/4B2P/8 w - - 4 40,e2f1,20,-560
r3r1k1/1p3ppp/p1p5/3pq3/3b1R2/PQ2n1P1/1PPB3P/1K2R3 w - - 6 27,b3b7,20,-439
2k5/ppp3p1/4np2/7N/4q3/1QP5/PK1B3P/8 b - - 1 24,b7b6,40,128
1qbr1rk1/ppp2pbp/1n3np1/3pp1B1/4P3/2PP1N2/PP2BPPP/N1QRK2R w KQ - 1 8,e4d5,50,-12
8/2R3p1/2Pk1b1p/8/2Rp4/6P1/6P1/7K b - - 0 40,d6c7,50,39
1rqbnkbr/pp2p1pp/1np2p2/3p4/3P4/1NP2P2/PP2P1PP/1RQBNKBR w KQkq - 0 5,h2h4,50,17
br1qr1k1/5ppp/1p2pn2/p2nN3/Pb1B1P1N/1P2PB2/4Q1PP/1RR3K1 b - - 1 20,d5f4,50,-95
8/1r4kp/8/6P1/8/4p3/2p1P1KP/1bR5 b - - 1 53,b7d7,20,-617
qrk2r1b/1ppp1b1p/p1nnppp1/P7/3PPP2/Q1P3P1/1P5P/1RKNNRBB b KQkq - 1 8,h8g7,30,223
1rqknbbr/pppp2pp/1n3p2/4p3/4P3/1N3PP1/PPPP3P/1RQKNBBR b KQkq - 0 4,d7d5,50,0
qbrnnkbr/pp1pp1pp/5p2/2p5/2P1B3/1P6/P2PPPPP/Q1RNNKBR b KQkq - 1 3,h7h5,50,0
brknrqnb/pppp1p1p/6p1/4p3/4P3/1P6/P1PP1PPP/BRKNRQNB w KQkq - 0 3,f2f4,50,17
b2r1rk1/3p1p1p/2pn1p2/pp6/4PPBn/1P1P4/P1R1KN2/5R2 b - - 1 20,f6f5,20,-486
r4rk1/ppq1Nbpp/2p1npn1/3pp3/3PP3/2P1BP2/PPBN2PP/RQ3RK1 b - - 0 11,c7e7,50,25
2k2r2/qppBnr1p/p2p2pb/3Pp3/4N2P/1Q4P1/PPP1NP2/1K1R1R2 b - - 0 26,c8d7,40,141
rkbbr1qn/ppppp1pp/4n3/5p2/3Q1P2/4N3/PPPPP1PP/RKBBR2N b KQkq - 3 3,e6d4,20,-729
4r3/p5k1/1pnb2Np/6pP/3P1pP1/1PP5/PK1R1B2/8 b - - 1 32,c6b8,50,0
1rkrq3/ppp2n1p/1n3bp1/3pP3/3P3P/1P6/PP1R2P1/1RK1QBBN b Qkq - 0 10,f6e7,30,244
1bbnrqkr/pppppppp/1n6/8/2P5/8/PP1PPPPP/NBBNRQKR w KQkq - 1 2,c4c5,50,39
8/5k2/pB3p2/Pb1p3p/2pP2pP/2K3P1/6P1/4Nn2 w - - 2 38,b6c7,50,-48
4r3/1kbp2pp/n1p2p2/4pP2/1Pn5/1RP1P1P1/P1KP3P/5R1N b - - 2 21,e5e4,40,-142
1bkr2qr/p1npp3/bpn2pp1/8/1p2P2p/P1PPNP2/5QPP/NBB1RRK1 w - - 0 12,a3b4,50,0
rkqnb2r/ppp2ppp/4pn2/3p4/1b6/P1NP2P1/1PP1PPBP/RKQ1B1NR b KQkq - 0 5,b4e7,50,11
rk3q1b/pp2p2p/3p1np1/3p1p2/3PPP2/1PrN2P1/P1P3QP/RK1R4 b KQq - 0 14,f6e4,20,-618
br3r1Q/p1p1qk1p/1p4p1/8/4n3/1P1N2P1/P1P4P/B1KR2NB w - - 1 14,h8h7,20,695
rnkqn1br/p3ppbp/1p1p2p1/8/3PP3/2N1BP2/PP4PP/R1KQNB1R b KQkq - 1 7,e8c7,30,215
bnqbr1kr/pppp1pp1/5n1p/4p3/4P3/3P1N2/PPP2PPP/BNQBRRK1 w - - 0 5,b2b4,40,140
nrb2rk1/1p2qpbp/p2p1np1/2p5/2QPpP2/1NP1P1PP/PP1B4/1R1KR1NB b KQ - 1 11,c8e6,30,-403
rkqr1nnb/pp1b2pp/4p3/2ppP3/3P4/6P1/PPP4P/RKQRBNNB w KQkq - 0 7,a2a4,40,192
nrkrqbbn/1pppp1pp/5p2/p7/P3P3/1N6/1PPP1PPP/1RKRQBBN b KQkq - 0 3,e7e5,50,10
