Position,Move,Depth,Score
nqrk1r1b/ppp2b1p/3p1np1/4pp2/8/1PPPPPPP/P7/NQRKBRNB b KQkq - 0 7,c7c5,40,-128
3rr1k1/3q3p/5pp1/p4P2/1pPp2P1/2nQ3P/2P2p2/2R1R1K1 w - - 0 32,g1f2,20,-633
brqkrbn1/p1pp1ppp/1p4n1/4p3/2P5/1P3NN1/P2PPPPP/BRQKRB2 b KQkq - 1 4,f7f6,50,-9
bqrn1krb/p1pppppp/1p3n2/8/2P5/1PN5/P2PPPPP/BQR1NKRB b KQkq - 1 3,c7c5,50,+12
rb3rk1/pp3qpp/1n1p1p2/2p1nN2/4PB2/P1NP4/1PPQ2PP/4RRK1 b - - 1 16,g8h8,40,+180
2r5/3p2pk/8/p2Pp2p/P2pPp2/1p1PbPP1/1P1Q3P/R2B3K b - - 0 35,e3d2,50,-10
3r2br/1kp1Q1pp/p2p4/2RP4/qp2P3/b2PB3/4K1PP/RN6 b - - 1 23,d8d7,30,-406
3r1rk1/p3ppqp/1p2n3/2p3p1/4b1P1/1PP1QP2/PB1PP1N1/4R1K1 w - - 0 16,f3e4,30,-342
brk1r2q/p2p1p1p/2pQ1np1/1p1np3/1P1N3P/4PB2/P1PP1PP1/BR3RK1 w kq - 0 14,e3e4,30,+253
qrknbb1r/p1p1pppp/1p3n2/3p4/8/1PQ2PB1/P1PPP1PP/1RKN1BNR b KQkq - 3 4,d8c6,50,0
8/1r6/3p4/P2k1p1p/1P2bP1P/6P1/1R3K2/8 w - - 3 40,a5a6,30,-433
1k1rr3/pppn2p1/1n1p4/6P1/1N2Pp2/1P6/1PP3B1/R1KR3q w K - 0 18,d1h1,30,-285
8/8/p1k1p1p1/2n1P3/2P5/3PB1P1/PP1KR2r/8 b - - 1 28,h2h1,20,+488
1kr1b2r/pp4pp/4np1b/3n4/3p1q2/PP3PN1/1QPPBBPP/2KR1N1R w - - 0 16,e2c4,50,+17
r1bbkq1r/pp2n1pp/1np2p2/8/3NPB1P/1QN5/PP3PP1/R2BK2R b KQkq - 4 10,e7g6,40,+141
1brq1kbr/pppp2pp/3n4/2N1p3/Q7/n1P2P2/P3PBPP/1BR1NRK1 b kq - 5 10,a3c4,30,+340
rq1kb2r/p4ppp/1n1b1n2/B1ppp3/8/3NPN2/PPP1BPPP/RQ1K3R w KQkq - 2 10,d3c1,40,-193
r1b3kr/p2pqppp/1pnn4/2p1p1b1/4P3/2PP1N2/PPBNQPPP/R1B3KR b KQkq - 4 9,g5f6,50,+63
nrkr1b2/Qpppp1pp/2q5/5p2/5B2/1b2P3/PPPP1NPP/1RKR1B2 w KQkq - 0 8,a2b3,20,+401
n1bnqrkr/pp3ppp/3b4/4p3/4P3/8/PPP2PPP/NBBNQRKR w KQkq - 0 5,h2h4,40,+156
r3r1kb/2qbpp1p/2p1nnp1/p2p4/2p5/3PPNP1/PP1BQP1P/1R1N1RKB w - - 0 13,d3c4,40,-176
b1r1r1k1/p3bppp/1p4n1/2pP1Q2/2P1Pq2/1P1B1N2/P5P1/B1RK2R1 w KQ - 2 15,e4e5,30,+275
2k5/6Rp/r4p2/1pn5/p1p5/P1P2nP1/1PK4P/R6N b - - 0 25,a6e6,30,-455
5rk1/1q3ppp/r7/8/2Q5/pP1R1P2/P1KR2PP/8 w - - 1 34,d3d7,50,+5
3q2k1/p5pp/2p2p2/1pP1p3/1P2P3/2P1Q3/P4KPP/8 b - - 1 24,d8d7,50,0
1rq1rkN1/p1p2p1p/3p2p1/1p6/8/1P6/P1PQ1PPP/bR3RK1 w - - 0 17,b1a1,40,-129
5r2/2k3p1/q2p1nPp/NbbPpP1P/5p2/1B3P2/3B4/1KR1Q3 b - - 1 34,f6d7,30,-290
1r4k1/2b1qp2/1pPp2p1/p2Rp2p/P1Q1P2P/1P2BPP1/6K1/8 b - - 18 46,e7e6,40,+202
rb1kb1rq/pp1p2pp/5P2/3P4/3nPn1B/2N5/PP1P2PP/RBK3RQ b KQ - 0 10,g7g5,30,-404
1bkr3r/p7/1p4p1/4p2p/2PpR3/1P4P1/PBKPR2P/8 b - - 1 24,d4d3,20,-451
2br1bkr/ppp2ppp/2n5/4p3/2P5/PqNP4/1P3PPP/2QR1BKR w KQkq - 1 11,h2h4,20,-507
qbr1bnkr/pppp1ppp/2n5/4p3/2P5/1P2P3/P2P1PPP/QBRNBNKR b KQkq - 0 3,h7h5,40,+128
bbr3kr/p2n1ppp/1p1np3/8/2PB4/3BNP2/P3P1PP/2R1N1KR w KQkq - 3 10,d3b1,50,-17
rkrbqn1n/ppp3pp/3p4/3bpp2/3P4/4P2P/PPP2PPB/RKRBQN1N w KQkq - 1 5,h1g3,50,-38
8/4kp2/6pb/7p/5P1P/1p1b2P1/3N3r/3BK3 w - - 4 38,d1b3,20,-651
q4r1k/p1r3pp/3n1p2/B1pn4/2Q1p3/1P2P1N1/P4PPP/3RR1K1 b - - 2 21,d6c4,20,-435
2kr2r1/ppqb1p1p/4pp2/1PPp4/3QnP2/4P2B/P1P3PP/1R3NKR w KQ - 1 16,c5c6,40,-175
5b2/3knn1p/R5p1/4pP2/3p4/B4PN1/6PP/6K1 b - - 0 36,g6f5,30,+395
1b2rrk1/p4ppp/2pp2n1/3n4/2Nq1p2/1P6/P1QBPRPP/1B3R1K b - - 11 18,e8e6,30,-243
5r2/ppp1q2k/1n2b1pP/4p3/3pP1n1/1P1P2N1/P1P1B3/3Q2KR w K - 0 30,e2g4,20,-565
b7/p7/1n2k3/8/1R2P3/4K3/P5PP/2R5 b - - 0 38,b6d7,20,+644
1kq5/4b2p/2Bp1pp1/pQ1P4/P3P3/5P2/6PP/6K1 b - - 1 31,b8a7,3,#+3
1rqknbbr/ppppp1pp/1n3p2/8/2P5/1N6/PP1PPPPP/1RQKNBBR w KQkq - 0 3,e2e4,50,+34
r3k3/ppp2ppr/2npq1n1/8/4Pp1b/2NP1Q2/PPPK3P/R2B1RB1 b q - 1 15,c6e5,30,-340
8/p4k1p/3qprrn/6P1/3p1P1R/3P1P2/P3NK2/7R b - - 0 39,h6f5,20,-440
8/p1k5/1p6/2p2bp1/2P5/PP3P2/1K6/8 w - - 1 44,b3b4,20,-694
1r3k1b/2p1p2p/6p1/np1p1p2/1R1P1P1P/6P1/P1P1P3/2K5 w - - 0 22,a2a4,20,-608
8/6k1/3p4/2pPp1p1/1p2P3/pP2q1PP/P1Q4K/8 w - - 1 38,h2g2,30,-519
qrnnkrbb/pp2pp1p/2p3p1/8/4BP2/1N4P1/PPPP3P/QR1NKRB1 b KQkq - 1 5,f7f5,50,-19
4rrk1/p1q3pp/4pp2/2pn4/2N1Q1P1/1P2P2P/PB3PBb/3R3K b - - 1 22,d5b6,50,-83
rq4k1/2pb2bp/5p2/ppPppP2/8/2P2N2/PP1QPP1P/R1K4B w Q - 0 20,d2d5,20,+521
1bnrbk1r/pqpp1ppp/5n2/1p6/4p3/1PPB4/P2PNPPP/1QNRBK1R w KQkq - 0 7,d3c2,40,-181
br4k1/p3bpp1/1p3n1p/7P/2B3q1/1PP5/PK6/3R1R2 w - - 0 22,f1e1,20,-760
bbrq1rk1/p2p1pp1/1p3pp1/3P4/7P/1P3N2/P3PPP1/2RQKR1N b KQ - 0 9,d8e7,30,-450
r1kb1r2/pppp2pp/3nbp2/8/P1PP1P1n/1P4NP/3NB2B/R4RK1 b kq - 6 18,e6h3,30,-265
q1n1rrk1/p1n2p1p/1pp3p1/8/2P1PP2/1P2N3/P3N2P/bQ2RRK1 w - - 0 15,b1a1,30,+269
8/8/4p1p1/3p1p1p/3k1P1P/8/8/5K2 w - - 0 62,f1e1,20,-831
b2r2k1/5pp1/p4n1p/1p2p2P/3N2q1/1P3N2/PB3PBP/4R1K1 b - - 3 28,e5d4,20,-662
2k1b1r1/1rp2pqp/2p3p1/3pp3/5PR1/1N6/PPPPP2P/1RKN3Q w Qk - 0 13,f4e5,20,+450
bbqrnk1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/BBQRNKNR w KQkq - 1 2,c2c4,40,+108
3r3r/1k6/2p4p/1q1b1np1/5p2/P1P2P1N/2Q3PP/1R2R2K b - - 2 33,f5e3,30,+359
5B2/6p1/4b2k/4p3/PP1pBp1p/3N1Pb1/3KR3/7N b - - 3 27,h4h3,20,+712
1k1q3r/p4ppp/1bprp1n1/2N5/PQ1P4/1P3B2/6PP/B1R3K1 w - - 7 22,a4a5,30,+413
2rkrnbq/pp1pp2p/1np3p1/5p2/3P1b2/1NPB4/PP2P1PP/2RKRNBQ w KQkq - 0 6,f1d2,40,-180
1k1r3r/pp1b1ppp/2pq1n2/3pb3/5B2/2P2PP1/PPB1P1NP/1K1R2QR w - - 2 15,f4e3,40,+192
q2r1rkb/pp1b1p2/2np2p1/4P2p/3pP1nP/1PP3P1/PB1K4/Q2R1NRB w - - 0 17,e5d6,20,-618
2krrn2/p4b1p/1ppq2p1/8/5b2/3PN3/PPPKR1QP/R5BB b - - 0 16,c8b7,30,-344
2krn2r/ppq4p/2p1b3/2Np2p1/P7/1BP5/1P1P2Pb/RQ3R1K b - - 1 17,e6g4,20,-450
rnn2k2/p6p/1pp1Qpp1/8/3P4/3q4/P5PP/4RRK1 w - - 0 21,e6f6,3,#+2
b1r3r1/1pppkp1p/p3p1n1/7N/2P2PR1/qPN1P3/P1KP1Q1P/1R6 b - - 0 15,a3c5,30,+241
6k1/5ppp/8/1p6/2p2PP1/5n1P/P2P4/3K2b1 w - - 0 29,h3h4,20,-624
2r1r3/pk1p4/1p1b1ppn/3P2p1/1P1PP1P1/7P/2Q2PB1/1R3RK1 w - - 1 23,c2a4,20,+624
rqkbr3/pppn2pp/4b1n1/4p3/4N3/3PB1N1/PPP3PP/RQKBR3 w KQkq - 5 9,b2b4,40,+130
brqknbrn/p1p1p1pp/1p1p4/8/4P3/5P2/PPP3PP/BRQKNBRN w KQkq - 0 5,b2b4,50,+40
2krnbbr/ppq3pp/2n2p2/4pP2/3pP3/3P2P1/PPQ1BN1P/R1K1N1BR w KQ - 6 11,c1d1,30,-306
r3kqnr/pn1b1ppp/3p4/2pp4/2P1PP2/3Q1N2/P1BK2PP/R2N3R w kq - 0 14,a1b1,30,+347
1b2r1k1/p1r2p1p/Qp2nqpP/8/4R3/1P3P2/P4PP1/4R1K1 b - - 0 24,f6g5,20,-539
3r4/8/2p4R/2k5/5pb1/2K1n3/P1P5/6R1 b - - 3 33,f4f3,20,-508
1rq5/6kp/3brpp1/1p6/1PpNP2Q/5P2/6PP/1R3RK1 w - - 0 32,d4e6,50,+22
r2kbqr1/pp3p1p/2pn2p1/3pb3/5PP1/2N1P3/PPP4P/2KRBQRB b kq - 0 9,e5c3,30,+293
rq1kr1bb/pp5p/2p3p1/P3pp2/4Pn2/2P2P2/1P1P1BPP/R1NKRQ1B b KQkq - 2 11,b8d6,30,+251
5rk1/p2n1p1p/1p2rq2/2p5/3pQ2N/1P4P1/P1P1PPN1/2R3KR w KQ - 1 19,e4g4,20,+503
rqn3kr/pp3bpp/1bp1n3/8/P2p4/1P4P1/1BP1NPBP/RQ1N1RK1 b kq - 1 12,b8e5,50,+54
8/p1r1kP2/5b1q/3Bp3/2Pp4/3P2Q1/5RK1/8 w - - 0 41,g3g8,20,+465
3rr3/p1n2k1p/Pp3p2/n1p3p1/R3P1N1/2PP2P1/1B4KP/3R4 b - - 7 34,c5c4,40,-129
bnrbqrk1/p2p2pp/1p3pn1/2p1p2N/2P5/1P3P2/P1BPP1PP/BNR1QKR1 w KQ - 0 7,g2g4,50,-42
rkn1rnbq/1pp1bp1p/p5p1/4p3/2P5/1NB2P2/PP2P1PP/RK1BRN1Q w KQkq - 0 8,b3a5,50,-6
8/p7/1p6/2p5/P1P5/1Pk2K2/8/8 w - - 3 54,f3e2,20,-712
1rk1b1r1/pp1p1ppp/1n2p3/8/2PqP3/3P1PN1/PP4PP/1RK2QR1 b KQkq - 0 12,d7d5,20,-406
8/pp1k1p2/5b2/1P1p4/P2P1Bn1/2K5/8/8 b - - 0 37,a7a5,20,-544
q1rkr3/p1pp3p/1p2np1n/6p1/2P3P1/1P3NN1/P2PPP1P/1QRKR3 b KQkq - 0 8,h6g4,30,+219
1b1rkqnr/p1ppnppp/1p6/4B3/2Q5/1P2PP2/P1PP2bP/1BNRK1NR b KQkq - 0 5,g2h1,30,-316
2krbb2/pqpr1pp1/1p2pnnp/3P4/3P4/2BB1NN1/PPPQ1PPP/RK1R4 b KQ - 0 10,f6d5,50,-71
4r3/1pk2bpp/1pq5/r1p1pP1P/P1p3P1/2P2P2/1PK1Q3/R2R4 b - - 1 27,f7d5,20,-404
2n1kr1b/1r1ppnpp/1p3p2/p1P2P2/2P5/qPBNN1P1/P3P2P/R3KRQ1 b Kk - 0 14,f7e5,20,+607
b1rkqbrn/p1pppppp/1pn5/8/2P5/1P4N1/P2PPPPP/BNRKQBR1 b KQkq - 0 3,e7e5,50,+33
2krr1qb/1ppbn1pp/p1n1p3/2Q1P3/8/2N3P1/PPPB3P/2KRRN1B b - - 0 12,g7g5,50,+67
8/2n5/1pP3p1/p4p2/2k2P2/7p/3K4/8 b - - 1 54,h3h2,17,#-14
rbnkbq1r/pppppppp/5n2/8/8/3P1N2/PPP1PPPP/RBNKBQ1R b KQkq - 0 2,c7c5,50,0
brkb2nr/ppppp1pp/5n2/8/3P1q2/5N2/PPP2PPP/BRKBNQ1R w KQkq - 1 5,f3d2,50,-52
bbrkqnrn/ppppp1pp/5p2/8/3P4/8/PPP1PPPP/BBRKQNRN w KQkq - 0 2,c2c4,50,+56
5rk1/1p4pp/p1n5/4p2P/3p2P1/3B2N1/PP4K1/R7 b - - 1 26,c6b4,30,+394
2kr3B/2n4p/1p6/p1pn2p1/4Pq2/1P6/P2R1PPP/1BK2Q1R b - - 0 21,d5f6,20,+407
br1q1rkb/4pp1p/5np1/p1p5/1pP1nP2/1P2PNP1/P3N2P/BR1QR1KB w - - 1 13,a1f6,40,-201
1r2r3/p2b1pk1/1n4pn/1p1p4/2pP4/2P1P1NP/PPBNR3/4R1K1 w - - 1 24,e2h2,50,-20
rk1qnbrn/pbpp1ppp/1p2p3/8/3PP3/5N2/PPP2PPP/RKBQ1BRN w KQkq - 1 4,h1g3,50,+21
nk2qrbn/1ppp1ppp/8/6b1/4Pp2/8/PPPP2PP/NRKBQR1N w KQ - 0 5,a1b3,40,+157
2krrqb1/1ppp2pp/p1n2pn1/8/4P3/2P2PN1/PP3QPP/RBKNR3 w KQ - 1 11,d1e3,40,-157
8/RQ3pk1/5pn1/8/8/p3P1P1/qb3PKP/8 b - - 3 35,g6e5,30,-313
rq5k/4prbp/p2p2p1/1pnN1n2/8/5N1P/PP2QPPB/3R1RK1 w - - 0 20,b2b4,30,+247
r1q1r1kb/p1p1pn1p/1p2N1p1/5p2/5P2/1P4P1/P1PPQ2P/BRK2R2 w KQ - 0 17,a1h8,20,+496
rknqrbb1/ppp1pppp/6n1/3p4/8/6P1/PPPPPPBP/RKNQR1BN w KQkq - 2 3,e2e4,50,-77
8/3b4/4P1k1/3K1p2/3NpP1p/4P1b1/P5p1/6B1 b - - 0 54,d7a4,30,-471
n1qnrkbr/pp2p1pp/3p4/2p2p2/5b2/4P3/PPPP1BPP/NBQN1RKR b kq - 0 5,f4h6,40,-178
bb1r1rk1/p3pp1p/1p3B2/2pp1p2/8/1P1P1P2/P1P1P1PP/1B1RK2R w KQ - 0 11,f6e7,40,+214
4r3/6kp/p3q1p1/Q2p1p2/2bP4/P5P1/1PP4P/1K1R3B w - - 0 26,d1c1,30,+325
1rbn2k1/pp3prp/1np3p1/3pq3/1Q6/1N4P1/PPP1PPBP/1R1N1RK1 w - - 2 10,e2e4,40,+130
1kn2r2/1bbr3p/1pp1pp1P/3p3Q/3P4/q1P2N2/P1B2PP1/1KBRR3 w - - 0 23,c1a3,20,+614
8/8/6p1/1k3p1p/1p1p1P1P/3P2P1/1K6/8 b - - 3 46,b5a4,20,-871
1kr3r1/1pp3q1/pnn2b1p/3p1p2/1P1PpP1P/2P1P3/RPNNKB2/6RQ b - - 2 19,g7f7,30,-261
6k1/p4p1p/1p3qp1/8/6P1/1P5K/P4R1P/4r3 w - - 0 36,f2f6,30,-408
b4rk1/p4ppp/2q3r1/2p5/1n3QN1/1P3P2/P5PP/1B1R1RK1 b - - 1 20,b4d5,50,+42
b1r2rk1/p2p2pp/5p2/2pP4/2PB1P2/6P1/P6P/2RBQ1K1 b - - 0 20,c5d4,20,+474
r4qkr/pppbnppp/2np1b2/8/3PN3/1N2Q3/PPP1PBPP/R2B2KR b KQkq - 8 9,h7h5,50,+62
8/6p1/5p2/P4k1P/6p1/6K1/5P2/2B2b2 w - - 25 48,g3h4,50,0
r7/1pk2n1p/2p1bpp1/8/3RB3/1P3PN1/PK4PP/8 b - - 0 22,a8e8,50,0
r1kr4/qppbbppp/p2p2nn/4p3/3PP3/2P1BPN1/PPQ3PP/R1K1RBN1 b Qkq - 4 9,c7c5,40,+158
b1rkr2q/p2p3p/1p4p1/5p2/2B5/1P1NbnP1/P6P/1NRQ1K2 b - - 1 19,f3h2,13,#-10
nr2r1q1/pb3p1p/1pkP2n1/5Np1/2NP2B1/6P1/PPP3P1/2KR1RQ1 b - - 0 18,c6b5,20,+706
1k1r4/1pR4p/2nP2p1/2PR4/2r5/8/1P4P1/1K6 w - - 14 42,c7h7,30,-332
rkb1n1rq/ppp2pbp/2np2p1/P3p3/4PP2/6P1/1PPP2BP/RKBNN1RQ b KQkq - 0 6,a7a6,40,+135
8/2R5/6p1/1P1p2P1/2p1p2k/2P1P3/1K6/8 w - - 0 41,b5b6,18,#+19
brnbkrnq/p1p1pppp/1p6/3p4/4P3/5P2/PPPP2PP/BRNBKRNQ w KQkq - 0 3,b2b4,50,+110
2kr1r2/pp2p2p/2p1n3/3pP1q1/3Pb3/PKPNQB2/1P4PP/3RR3 b - - 0 19,e4f3,50,+7
6k1/8/1R2KB1p/8/6P1/p2P4/r7/8 b - - 0 38,a2e2,20,+632
2kr1r2/p1p1n1p1/1p1p3q/4p3/2P1b2p/1PN1P2P/PK1R1PP1/3R1Q2 w - - 0 19,c3e4,50,+13
brn1nkr1/ppp2pp1/3p1b1q/4p2p/4P3/1P1N3P/P1PPBPPQ/BRN2KR1 w KQkq - 2 7,f2f4,50,-65
r4kqr/pp2pppp/bbp2n2/8/PPpPP3/2B1QP2/2P1B1PP/R1N2RK1 b kq b3 0 11,b6c7,30,+310
3r4/1kpqnppp/1p3n2/pb2p3/4P3/B1R3PP/3P2B1/R1K1Q3 w - - 1 23,a1b1,30,-373
bb1rqrk1/p3n1pp/1p1p2n1/4pP2/2P5/1P1N2N1/PB3PPP/1B1RQRK1 b - - 0 10,g6h4,50,+66
4r3/pkp2p1p/1p2p1p1/4P3/2n2P2/q1P5/P1PB3P/1K1RR1Q1 w - - 1 17,d2c1,20,+408
rq1kr2b/pp2np1b/2p5/3pp1np/4P1P1/2P1N1P1/PP1PN1BP/RQ1KR1B1 w KQkq - 0 11,g4h5,50,-59
8/p5p1/3k2p1/2p2p2/2K1bP2/1P5r/r7/8 b - - 1 36,e4d5,1,#-2
R3rrk1/1P6/1p4p1/1p2p1bp/2p1P3/2N3P1/1PP1N1KP/3R4 w - - 2 31,a8e8,20,+607
bbr1knr1/p3q1pp/1pp3n1/3pPB2/3P4/4N3/PP4PP/B1RQ1RKN b kq - 1 10,c8c7,30,+327
qnrkbr1b/pppp3p/6p1/4np2/7N/1PNP2PP/P1P2P2/Q1RKBR1B w KQkq - 1 9,c3d5,30,+238
2b1rrk1/ppq4p/2p3pP/3n4/5n2/P5N1/1P4P1/1BBQR1KR b Q - 4 19,f4h3,30,-345
b3rk1b/pp1q2pp/3n1pn1/8/3P4/1P3NP1/P1PQ1PBP/BR1K1R2 b KQ - 6 13,b7b5,30,+389
rbbkqnrn/pppp1ppp/8/4p3/2PP4/8/PP2PPPP/RBBKQNRN b KQkq - 0 2,e5d4,50,-26
2krr2b/1pp4p/1n6/1n2Pp2/1q1p4/pP1P2P1/b1PNN2P/2KRRQBB b - - 2 16,e8e5,20,-601
r1knrnbq/pp1ppp1p/2p5/6p1/3PPb2/4N3/PPP2PPP/RBKNR1BQ w KQkq - 0 4,c2c3,40,+107
qrb1knrb/pppp1p1p/4n1p1/8/5pP1/3P4/PPP1PN1P/QRB1KNRB w KQkq - 0 5,e2e3,50,-80
bqnrkbr1/p1pp1ppp/1p2p1n1/8/2PP4/6N1/PP2PPPP/BQNRKBR1 w KQkq - 0 4,b2b4,50,+15
2r2rk1/1pqb1pb1/p1n1pnpp/8/3P1P2/2P1N1P1/PPQB1NBP/4RRK1 w - - 2 15,c2b1,40,+111
r1b2rk1/ppq1bp1p/1n2p1p1/4P3/3PBN2/5N2/PP4PP/RQ3RK1 w - - 3 16,b1e1,50,+47
2r1k1rq/bb1p1p2/p3p1n1/2p3pp/1P1nP3/1P1PNPP1/P1B1Q2P/BK1R1NR1 w kq - 1 14,e2e1,50,+21
1kr5/p4pr1/1p2p3/4np2/3p4/1P1B2P1/P1RKPPP1/6R1 b - - 3 23,c8c2,50,-30
2bqrkr1/ppp3bp/1nn1p1p1/3p4/3P1P2/1NP3P1/PP4BP/1NBQRRK1 b kq - 0 9,b6c4,40,+175
rq2krb1/p3b2p/6p1/1pP1pp2/2n5/P1P2P2/2QPNNPP/3R1RKB w kq - 1 17,f3f4,50,0
8/8/7p/p2P2p1/1p1kP2P/1P3bP1/2BK4/8 w - - 0 40,c2d3,50,0
1rbb1rk1/pp2qppp/1np5/2Np4/3P4/4PN2/PPB1Q1PP/1K2R2R b - - 3 14,f7f5,40,-198
nb2n1kr/p5pp/4q3/3p4/8/1PP5/BP2PPPP/2BR1QKR b KQk - 1 11,h7h5,20,+489
rqnbb1r1/p2pp1kp/1ppn2p1/5p2/3P3N/1NP5/PPBBPPPP/R1Q2K1R w KQ - 4 11,d2h6,30,+360
3r1rk1/pq1pp1pp/1p1nnpb1/8/2P1P3/1P3PBP/P1Q1NKP1/1B1R3R w - - 6 20,g3d6,30,+266
b2brkr1/pp2nppp/2pq2n1/1P6/B3p3/8/P2PPPPP/BQN1RKRN b KQkq - 1 8,e7d5,50,0
1br1q1kB/p1pp1p1p/1p2P1p1/2n5/2P5/P4P2/4RPPP/1B1NQRK1 b - - 0 13,g8h8,20,+587
4r1k1/pp2rp1p/3R2p1/1Npp3n/6q1/2PPP1P1/PP1B1R1P/1K3Q2 b - - 1 25,a7a6,20,+448
q1kr1nr1/pp2p3/2p1b1p1/4Pp2/4pP1p/1PP1P1P1/P4N1P/QRB2RK1 w - - 0 14,g3h4,50,-28
qr3kbr/p1pp1ppp/1p2p3/8/4PPn1/1P1PnN2/P1P2KPP/QRNB3R w kq - 3 9,f2g3,50,+70
rq3rk1/2bbpppp/3p1nn1/pp6/3P4/1B2PNN1/PPQ2PPP/2KRBR2 w - - 0 11,c2e2,30,-270
2kr2r1/ppn1q3/2p1bp1b/3p1p1p/3PpP1P/2P1P1P1/PPQNNKB1/R4R2 w - - 1 18,f1c1,50,+46
5r1k/p1N3bp/1p2R1p1/4Bn2/3P4/4P2P/PP3PP1/5RK1 b - - 4 25,f8d8,20,+651
3q2k1/2p2p1p/6n1/R3pp2/P1Pr4/3PQPP1/2P4P/R5K1 b - - 0 27,f5f4,30,+414
2n5/2k5/1pPp2Kp/1p1P2p1/P4p2/5B2/6P1/8 w - - 0 46,a4b5,50,0
rk1r2bq/pp4bp/1n1p2p1/2nP1p2/2PN4/1P1R1P2/P3N2P/2KR1BBQ w kq - 5 14,d3d2,40,+191
8/1rq1n1bk/1p1pb1pp/1Pp1pp2/2P1P3/2NPBPP1/Q6P/R5KB w - - 0 29,e3f2,50,0
rkn1nqbr/pppp2pp/3b1p2/8/4P3/3N1B2/PPPP2PP/RKN2QBR b KQkq - 1 6,a7a5,50,+79
5r2/p4b2/3b1k2/1p1pNnp1/3P1p2/1BP4P/PP3KP1/2B1R3 b - - 1 29,f7e6,50,+15
r2q1rk1/pppb3p/1nn1pb2/3p1p2/3P2pP/1PN1BBP1/P1PQPP2/2KR1NR1 w - - 0 12,f3h1,40,-169
2r5/1R6/4k3/5p1p/4pPpP/4P1P1/r7/4K3 w - - 6 47,b7b1,19,#-25
2kr1rnq/pp5p/1np2bb1/3pP3/4P3/1NP5/PPBP3P/2KRBRNQ b - - 0 10,f6e5,40,+196
bbrqnnkr/p2ppppp/1p6/2p5/2P5/1P3P2/P2PP1PP/BBRQNNKR b KQkq - 0 3,h7h5,50,-27
3rkr1n/pb1pn1Qp/2p5/1P6/8/1P4N1/P3PPqP/1B1RKRN1 b KQkq - 0 10,c6b5,30,+363
r3b2k/p1p4p/P2r1qpP/3pN3/1p1P1P2/8/1PP2Q2/1K1B2R1 w - - 1 31,b2b3,50,-2
2kr3r/pppp1bpp/1n5b/1qN2p2/7P/P3PBP1/1PPN3B/2KRQ2R b - - 0 13,b5c5,30,-320
1nrkqrbb/pppppppp/1n6/8/2P5/8/PP1PPPPP/NNRKQRBB w KQkq - 1 2,g2g3,50,+66
r3b1nn/7p/1k3p2/p1N5/1pBN2p1/4P3/PP3PPq/2RK4 w - - 1 23,c5e6,20,-506
bb3rkr/pq1ppppp/1p1nn3/2p5/2P1P3/1P1B1P2/P2P1NPP/B1N1QRKR b KQkq - 0 7,f7f6,50,0
2r1b2r/ppn1pkpp/2ppNb2/3P4/2P4P/4P1N1/PP3PP1/2QRB1KR w KQ - 1 12,e6g5,20,+715
6k1/p4pb1/1pr5/4P3/1P2qPp1/P2p2P1/1B3RK1/3Q4 w - - 2 41,g2g1,20,-614
2r5/5n2/1k1p2pp/ppr1p3/3pPP2/PP1N4/2PRN1PP/1K6 b - - 1 30,c5c7,30,-283
1b3rk1/pp1rppp1/2p4p/3p3q/3Pn3/1PP2P2/P4QPP/N1B1RRK1 w - - 0 15,g2g4,30,-322
8/p4bp1/1p5p/2p2pk1/P1P1p3/1P2K1P1/2B5/8 w - - 2 36,c2d1,20,-584
4r3/p4k1p/1p6/3p1r2/Q3pP1P/1P4PK/P3R3/4R3 b - - 1 36,e8f8,20,+814
1rkqbb1r/pppp1ppp/1n3n2/4p3/4P3/1N3P2/PPPPN1PP/1RKQBB1R b KQkq - 2 4,d7d5,50,-19
8/1k2N3/1p4p1/2p1brp1/R1P1K3/P7/1P6/8 b - - 1 37,g5g4,20,-433
3kr1b1/8/4pp1p/2n3p1/8/1rNP2P1/2K2PBP/1R2R1B1 b k - 1 26,e6e5,20,+448
qr2knrb/pbpp1p1p/1p2n1p1/4p2P/4P3/2NP2N1/PPP2PP1/QRB1K1RB b KQkq - 0 6,f7f5,40,-182
3r1rkn/p1p2ppp/b1B1p3/b1N1q3/2p5/Q2PB2P/5PP1/1N1R1KR1 b - - 0 16,c4c3,30,+299
rn4k1/p4b2/1pp2p2/8/2PP4/2P2N2/P4PPP/R4RK1 w - - 0 26,f1e1,20,+492
rn1bqkr1/pb1ppppp/1pp5/3P1P2/2n1P3/1P6/P5PP/RNBBQKRN b KQkq - 0 7,c4e5,40,-184
8/p5kp/1p2R1p1/2pr4/8/6P1/PP4KP/5R2 b - - 0 33,d5d7,20,+487
rqkb1nr1/ppp1pppp/3p4/7P/3PP3/6N1/PPPBbPP1/RQK3RN b KQkq - 1 7,e2a6,50,+35
nnqbbrkr/ppp1p1pp/3p1p2/3P4/2P5/1NB5/PP2PPPP/1NQB1RKR b KQkq - 2 5,c7c6,40,+130
8/1pp3k1/5Qp1/7p/P7/2P3P1/6KP/8 b - - 0 37,g7f6,50,0
r5k1/1pqbbrpp/p1npp3/2p4Q/P1P1PB2/2N3N1/1PPR2PP/5RK1 b - - 4 15,a8f8,40,-151
