Position,Move,Depth,Score
rnq2rk1/6pp/p5n1/1p3pQ1/2pPp3/2N5/PP2BPPP/2R2RK1 w - - 0 17,f2f3,19,-80
1k6/pp5p/1bp2pp1/4p3/2bnP2P/5PP1/PP1B4/2KB4 w - - 0 25,b2b3,10,-4062
1k1r1rqn/1ppbb3/p1n1p1p1/3pP1Pp/3P3P/P1PBN1N1/1PQ5/RKB1R3 w KQ - 3 16,e3g2,13,+239
4r1rk/p6p/1p1p1qp1/7n/2pP4/2P3R1/PP1B3Q/N1K3R1 w - - 0 27,g3g2,10,+512
1q4k1/pp3bpp/8/1Pp1rp2/2Pp4/3Q1BP1/P2P2P1/5RK1 w - - 0 27,f3d5,16,-108
1rkb1qnr/pbppp3/1p3npp/8/5P2/1P3N2/P1PPP2P/BRKBNQ2 b Qkq - 1 8,e7e6,10,-1839
rq1k1r1b/p1p1p3/bp1pB2p/1P2pPp1/P5P1/2PN3P/3PP3/RQK2R2 b KQ - 0 16,a6b7,10,+655
rbb2qkr/ppp2ppp/3pnn2/8/2Pp4/1P3N2/PB2PPPP/RB1N1QKR w KQkq - 0 6,f3d4,19,+36
r4rk1/pb3ppp/1p6/2pp1n2/5P2/6PP/PPP1q3/RN2N1K1 b - - 1 19,e2e1,2,#-3
2nq1rkr/bp2pppp/p2p4/1bp5/3PP3/1N1N4/PPPQ1PPP/1B2RRK1 w kq - 0 9,d2c3,19,-33
1k1rr2q/p1pb1p1p/1p2n1p1/4p3/nN6/1N3P2/PP1RB1PP/1K3RQ1 w - - 2 20,f1c1,19,-60
1kr5/p6p/PpR1p1p1/1Q1pP3/3P1r2/1P3p2/KB6/4q3 w - - 2 31,c6b6,4,#+4
2br1rk1/5ppp/1qp1p3/p1Np4/3P4/2P2Q2/PP4PP/2B1RRK1 w - - 0 17,f3g3,10,+1905
1k1rq2r/ppp2bp1/5p1p/P2np3/5n2/1PP1NPN1/2BP1QPP/R4RK1 w - - 1 15,g3e4,19,-34
2kr2rn/pbpp3p/1pn1p3/5ppq/2PP4/1PN1P1P1/PQ2NPBP/2RK2R1 b KQ - 2 12,f5f4,16,-110
qrbbnk1r/pppppppp/5n2/8/8/4PN2/PPPP1PPP/QRBB1KNR b KQkq - 2 2,b7b5,19,-28
1qrbb1kr/pp1p1pp1/1n2pn1p/1N2P2P/1Bp5/3P1NP1/PPP2P2/1QRB1K1R b KQ - 0 11,f6d5,16,+193
b1kr4/1qp3p1/1p1p2Pr/p4P2/P1Pp4/1P1N2P1/3PQ1P1/1R3RK1 b - - 0 18,d8h8,13,+363
rk6/p2q3p/Pp4p1/2bb2P1/4p2P/1Q6/KPP5/R7 w q - 2 25,c2c4,10,-1698
2kr1r2/ppp2qpp/2b1pn2/3p4/P1BP3P/1NQ1P1B1/1PP3P1/RK5R b KQ - 0 14,f6e4,16,-132
b3rkr1/p1p1np1p/1p1p4/3P2p1/3qPp2/3n1B2/PP1N1RPP/B4RKQ b kq - 1 13,d3f2,10,-2678
8/p6k/1p3R2/2p3pP/2Ppr1P1/1P6/P2K4/8 w - - 10 48,f6f7,5,0
r1krqnnb/p1p1pp1p/1p4p1/8/2pP4/4N1P1/PP2PP1P/BRKRQ1N1 w KQk - 0 6,g1f3,19,-25
8/8/8/3Q2p1/5k2/1P3B2/P5KP/8 w - - 5 56,d5e4,1,#+1
5b2/3n1q1k/p3p1bp/3pP3/1npP2N1/2N4P/1PPQ2P1/3B2K1 b - - 0 29,h6h5,10,-1807
qrknbrnb/ppppp2p/6p1/5p2/8/P5P1/1PPPPP1P/QRKNBRNB w KQkq - 0 3,d2d3,19,0
b1r1nk1r/ppqppppp/5n2/2p5/2P2N2/1P3N2/P2PPPPP/BBRQ1K1R b KQkq - 0 5,c7f4,16,+181
3rk1b1/p3p2p/1pq1r1p1/1B1pBp2/P2P4/2P3PP/2P2P2/Q3R1K1 b - - 2 21,g6g5,10,+3467
5r2/ppk4p/6BR/2p1p1P1/8/2P5/PP6/1K6 b - - 0 34,h7g6,17,+3
3rr1b1/3p4/B1k3p1/2P1ppb1/3nP2p/P7/7P/1K2RNB1 b - - 0 26,d8b8,2,#-3
b3r1k1/p6p/1p5B/2p2p2/2Ppn3/1P1B2P1/P6P/4R1K1 b - - 1 24,g8f7,16,-165
rbn2rk1/pp1pp1pp/2p2p2/5B2/3P1nP1/2P1N2q/PP2PP1P/RQ2K1BR w - - 5 10,e1d2,16,-124
brkrnn1b/ppp4p/3pp1p1/5p2/3P4/1P1NN1P1/q1P1PP1P/BRKR2QB w KQkq - 0 6,a1b2,13,+289
3b1r1r/p5pp/1p6/1BpbP2k/8/1P6/PBP3PP/1N2RRK1 w - - 0 19,e5e6,10,+5789
b1r5/q3b1p1/p1pp1pQn/1p2k3/4PN2/P3N3/1PPP2PP/B1R2R1K w - - 1 16,b2b4,3,#+3
2k3rn/ppq4p/1bp2pp1/3rp3/R7/5P2/1PPPN1PP/1K1QBR2 w - - 0 17,f3f4,19,-12
r1kr1bq1/ppp1nbpp/2n2p2/3Pp3/7P/2NP2P1/PPPB1PB1/R1KR2QN b KQkq - 0 8,e7d5,16,-127
5k2/1p1p1bp1/2p1np1r/P3p3/1PP1P1P1/3P2KP/2N1B3/1R5R w - - 5 29,b4b5,9,+7977
rnbk1b1r/pp2q2p/2p2np1/3p1p2/4p3/1PN3P1/PBPPPPBP/1K1RQ1NR b kq - 1 9,d5d4,19,-4
8/pp1k4/3Bp3/2p1P2p/5P2/3P1K2/r4Nr1/5R2 w - - 8 44,f3g2,10,+5328
rk1bqnr1/1bpp1ppp/1p4n1/p3p3/P3P2P/4NPP1/1PPP4/RKBBQ1RN b KQkq - 0 6,f8e6,19,-17
2rb1q2/2k3pp/1pNpN3/p1nB1p2/7P/8/PPP3P1/B1KRQ3 b - - 1 23,c5e6,10,+3211
rbqnbkrn/pp2pppp/8/3p4/8/6N1/PPPP1PPP/RBQNBKR1 w KQkq - 0 4,c2c4,19,-65
8/2k5/6R1/p1p3P1/2P4r/2KP4/8/8 w - - 0 41,c3b3,16,+156
1r1r2k1/pp1p3p/4p1p1/4np2/2PR4/1P6/1K2P2P/4R1B1 w - - 1 24,e1d1,10,-541
nbb1rk1n/pppp1p1p/5r2/4p1p1/8/3P2N1/PPP1PPR1/NBBQRK2 w Qq - 4 7,e2e4,9,+7127
br3rk1/p1p2ppp/1p1bqn2/3pp3/7P/1P1PNPPB/PBPQ1P2/1R2K2R b KQ - 2 11,e6e8,19,+59
1qrk2br/1pp1ppbn/pn1p2p1/7p/3PP3/1NPB1PP1/PPQ2B1P/2RKN2R b KQkq - 0 9,h7f8,16,+118
r1k1qr1b/ppppp1pp/2nnbp2/8/5P2/2PPP1P1/PP4BP/RNKQNRB1 b KQkq - 0 6,f6f5,19,+99
1b1rnkrq/p5pp/1pnp1p2/2p1P3/2P5/1P1N2P1/P2PP2P/BBNR1KR1 b Qkq - 0 9,d6e5,10,-4074
1rk2r2/p2pqppp/1pp2n2/8/1bPR4/1P2P3/PBB2PQP/2K4N w kq - 0 15,c2f5,13,-243
2k5/2p3p1/1pb2p2/p1b4P/5P2/6KP/5N2/6B1 w - - 0 30,g3h2,10,-3291
r3r1k1/p1qb2pp/1pp5/4p3/P1PnN3/3P1P2/2B3PP/RQ2R1K1 b - - 3 20,a8b8,18,-73
brkb2rq/pp1ppppp/2p1nn2/8/8/1P2PBP1/P1PP1P1P/BRK1NNRQ b KQkq - 0 4,h7h5,19,+90
2k1r1r1/1p1p4/p1pn1np1/5p1p/2PP1P2/P2K2P1/P4N2/RR1N4 w - - 1 30,c4c5,10,-498
1r6/1pqk4/2p1bp2/2b1p1p1/2PpPn1p/3P1P1P/1R4PB/Q2B1N1K b - - 7 29,f4d3,10,-1038
8/1ppk4/2b1r3/7p/3PpRpP/1PP1R3/P1K3P1/8 w - - 2 26,c3c4,10,+3733
nqbbr1kr/ppp2ppp/3p2n1/4p3/2P5/1P6/PBQPPPPP/N2BRNKR b KQkq - 3 4,c7c5,19,-86
8/6pk/Q3p1qp/3p3P/1p1B2P1/p4P2/4PK2/8 b - - 0 40,g6f7,13,+560
r1knbrqn/pp1pp2p/2p3pb/5p2/2PP4/1PN1P3/P4PPP/RBK1BRQN w KQkq - 1 6,f2f4,16,+122
rkr1q1bb/pp1pp2p/2n1npp1/8/3PPP2/2P1B3/PP4PP/RKRNQN1B b KQkq - 0 6,e6c7,13,+338
2k1rr1b/qp3b1p/p2p2p1/Q4p2/2P2P2/1P1NP1P1/P2P3P/2KR1R1B w - - 3 17,c1b1,10,+657
bb1rqk2/2p2pp1/8/Pp1np3/5n2/4QPN1/1P1P2PP/B1NR1RK1 w q - 0 13,e3c5,16,+101
1r3rkb/1ppb3p/pn4q1/3Ppp2/2P1N3/1P2B1P1/1P1Q3P/1R3RKB w - - 2 16,d5d6,13,+212
2kr1qrb/pp1p2pp/2pn4/4pp1b/n1P1P3/1N1P1PP1/PP2N2P/1K1RBQRB b - - 2 9,f5e4,16,-133
r4rk1/pp1q3p/2pbbnp1/3ppp2/8/2PPPP2/PPB2BPP/1K1RRNQ1 b - - 0 13,b7b5,19,-66
1qnrkbbr/ppppp1pp/1n6/5p2/4PP2/6P1/PPPP3P/NQNRKBBR w KQkq - 0 4,f1g2,19,+34
nb1qrkr1/p4ppp/Bp2p1n1/3p4/3P4/1N4N1/PP2PPPP/2BQRRK1 b kq - 0 8,g8h8,10,+1934
bnnrqrk1/p4ppp/1p1b4/2pp4/8/1P1NPB2/P1PN1PPP/B2RQRK1 w - - 0 9,e1e2,19,+36
4r1k1/5pp1/p7/1pR1P3/3nK1N1/1P3P2/P1P3P1/7R b - - 0 30,d4e6,10,+4419
bq1r1rk1/p3nppp/1p4n1/2b5/B2pP3/3P1NN1/P4PPP/BQ2RRK1 w - - 0 14,g3e2,16,+120
b1r3k1/2q2r1p/p5p1/1p1p1p2/3Q4/2P2P2/P2PN1PP/2R1R1KB b - - 4 21,f7e7,10,+1661
rbk1r1nn/pp3ppp/3p1q2/2p1p3/b3P3/P2P1N2/BPPB1PPP/RK1Q1R1N b q - 2 7,f6e7,13,+205
bbnqrkrn/p1pppppp/8/1p6/8/1P6/P1PPPPPP/BBNQRKRN w KQkq - 0 2,c2c4,19,+67
2r5/3pk2p/1p2b3/2q5/Q2r4/P1P1P1P1/2P2P1P/2K3R1 w - - 0 26,a4d4,13,-307
rk1rbbq1/1p5p/1Qn1p1p1/1N2Pp2/5P2/3P2P1/PPP4P/R1KR3B b KQ - 0 16,d8c8,13,-279
4r3/nbk3q1/pp2pP2/3r2pp/3P4/1PP3P1/PB1NQ2P/K1R1R3 b - - 0 24,g7f6,10,+874
1r3rk1/2n2ppp/p2pbq2/1pp5/2PpPb2/1P1P2N1/P1Q1BPPP/B2RR1K1 w - - 6 20,g3h5,19,+39
8/6R1/1pk1B3/p4P2/4n3/1P4B1/P7/6K1 b - - 0 43,e4g3,10,+7015
qrknbrnb/pp5p/2p3p1/3ppp2/3P4/P1N1P1P1/1PP1NP1P/QRK1BR1B b KQkq - 0 6,a7a5,19,+2
8/4nk2/1p3p2/p1bpr3/5N2/1P3RP1/P5KP/1B6 w - - 10 42,h2h4,19,+19
r1nbbkqr/ppp2ppp/2n1p3/1N6/3pP3/5PB1/PPPP2PP/R1NB1KQR b KQkq - 1 5,e6e5,19,+9
b1qr1kr1/pp1ppppp/5nnb/2p5/8/2P1PNN1/PP1P1PPP/BBQR1RK1 w kq - 1 6,c3c4,19,+90
1n4rr/1knbbq1p/1p1p1p1P/p1pPp1pR/2P1P1P1/PN1BBN2/1P2QP2/1K4R1 w - - 0 22,f3d2,16,+171
5r1k/q3bp1p/p2p1np1/1pp1p3/1PP1P3/PQ1P1B2/5PPP/2R1R1K1 w - - 2 22,b4c5,10,+593
qn1brk1r/pbpppppp/1p3n2/8/8/1P3N2/PBPPPPPP/QN1BRK1R w KQkq - 3 4,h2h4,18,+15
8/2B2n2/3PQ3/4n1p1/7p/1P1k4/1P4PP/6K1 w - - 1 46,d6d7,10,+7926
4r1k1/pp5R/5pp1/2n5/2P5/5NP1/PP3PP1/6K1 w - - 0 22,h7c7,13,+344
8/2k4B/1p5p/2p1Ppp1/8/2P3P1/P6P/4R1K1 w - - 0 29,e5e6,7,#+7
2k2r1r/1pqpb2p/1p2p1bQ/4P3/2P2P2/1P4N1/P3N1PP/3R1RK1 w - - 2 18,g1h1,13,+370
1qr1bk1r/pp1pbppp/1np1pn2/8/2PP4/1PB2N2/P1N1PPPP/1QRB1K1R b KQkq - 1 6,d7d5,19,+19
r3r3/ppk3pp/n1pR1p2/2n2N2/8/P1N2P2/1PP3PP/2KR4 b - - 0 17,g7g6,19,+72
3rr3/pk4pp/1p4b1/3Pp3/2RB1p2/8/PP1N2PP/K3R3 w - - 0 25,d4e5,13,+1053
2k3r1/ppb2q2/2ppp3/8/3P1n2/1PP1BP1p/P1B4P/1K1RQ3 w - - 0 24,e3f4,10,+1085
bbkr2rq/p1pp1npp/1p2ppn1/3N4/2P1P3/1P4N1/P2P1PPP/BBR1K1RQ w KQ - 0 7,d5e3,16,-104
1r2qkr1/ppp2p1p/1n1n2pb/8/4P2P/5P2/PPPP2P1/NR2BKRQ w KQkq - 1 9,d2d3,13,-390
1k1q2br/npp1p1bp/3p2p1/3nPp2/5P2/1N1P1NPP/PPP3B1/1RKQ3R b KQ - 2 11,d5e3,16,+106
8/1p3pk1/4p1p1/p2pP3/P2P2R1/KP2r3/8/8 w - - 5 40,g4g1,10,-1838
1rknnbr1/p2p1ppq/1pp1p2p/8/8/1PN3P1/PBPPPPQP/1RK1N1R1 w KQkq - 0 7,d2d4,18,-11
rk1qb1r1/pp2p2p/1np3p1/3pbp2/3P1PP1/2P3B1/PP1QP2P/RK4RB w KQkq - 0 12,f4e5,16,+105
8/pp6/7p/8/2P5/1KP2k2/P3p1n1/8 b - - 1 39,e2e1q,6,#-6
2k3r1/pbp1qp2/1p1p4/3Pp3/2P1P3/P2BPN1r/1PK2QP1/8 w - - 0 30,g2h3,10,-564
2krb1rb/ppp1p1pp/4np2/8/2P3P1/P3P3/2PN1P1P/R1nK2RB w KQ - 0 15,d1c1,10,-2156
8/k3p1bp/p3Q1p1/P7/K5p1/3rP3/1r3P1P/2R5 b - - 6 34,d3b3,13,+276
2r1r3/4Ppk1/4nnp1/1R5p/1Bp5/2P2B1P/2N2PP1/4R1K1 w - - 0 32,c2d4,10,+3320
8/p1b2kp1/1p3n2/8/2PR4/1P2N2P/P3qPP1/6K1 b - - 2 39,c7g3,10,-5752
rnkqb1rn/1ppp1ppp/p7/2b1p3/2BPP3/2P5/PP3PPP/RNKQB1RN b KQkq - 0 4,c5a7,19,+24
brkbr1nq/ppp2ppp/3pn3/4p3/4P3/1P3N2/P1PP1PPP/BRKBRN1Q w KQkq - 1 4,a2a4,19,0
2kr3r/ppbqpb1p/2p2p1n/3pPPp1/3P2P1/2PnN3/PPBQ3P/2K2RBR w - - 0 15,c2d3,19,+109
rbknbrnq/pppppp1p/6p1/8/7P/2P5/PP1PPPP1/RBKNBRNQ b KQkq - 0 2,f7f5,18,-36
8/8/4k3/2Rp2P1/3Pp1P1/4P1K1/8/8 b - - 0 39,e6f7,9,#+9
2krbnr1/pp1p1p1p/1np3p1/8/4P1P1/1NP1N3/P1P2P1q/1QRK1R1B w Q - 1 11,a2a4,13,-225
rk1rb2q/ppp3bp/2n1ppp1/3n4/2PPNP2/P5P1/1P2NBBP/RKR4Q b KQq - 0 11,d5b6,13,+287
8/5k2/1p6/1K1R1p2/4rP2/B6p/8/8 b - - 5 43,e4f4,16,-16
3r1r1k/ppb3pp/2p1b3/2PpP3/P2Q1PqP/2B3P1/6K1/RB5R b - - 4 32,b7b6,16,-109
rkr1b3/pppq1p1p/4nnp1/3pP3/8/4N3/PPP1QPPP/3R1RKB w kq - 0 13,e5f6,19,+69
brn1kn1r/pp2p1pp/1b2qp2/3p4/5P2/2P1N3/PPBP2PP/BRN1K1QR w KQkq - 0 7,d2d4,19,+94
7b/8/pr1k4/3p1B2/2p2P2/1b2R1P1/1PpP3P/K3B3 w - - 0 31,e3e6,10,-1510
6kr/4npp1/1p2p3/2p4p/1p1bqP1P/1P3RP1/P1PP2R1/5K2 b k - 1 24,e4f3,5,#-5
8/pB3pp1/1p1k3p/7P/2PPK1P1/1P6/P7/4b3 w - - 5 34,a2a3,19,+90
1rq2rkb/pp1npp1p/1np3p1/3p4/3P1Pb1/2P2NP1/PP1NPB1P/1RQK2RB b KQ - 0 9,c6c5,16,-134
2nqb1kr/pr2b1pp/Np1nP3/3BN3/2P5/8/P4BPP/4Q1KR w Kk - 5 20,h2h4,19,-7
r4rk1/1pb1q1pp/pnp1bp2/5p2/P4P2/4PB2/1PQ1NKPP/3R2NR w - - 10 17,e2d4,16,-136
1k1rr2b/7p/p5p1/Np2p3/1P2P3/2p3Pb/P6P/R2NB2K b - - 0 31,d8c8,10,-1299
2kr2br/pp6/1npqnpp1/7p/PP1pPP2/3P2P1/4N1BP/RQ3KBR b - - 0 16,h5h4,19,-34
6k1/4pp2/3p2p1/7p/5K2/q4P2/6PP/3n3r w - - 0 32,f4g3,5,#-4
2kr3r/pppqbb1B/1nn1p3/4P1p1/3P1p2/2P5/PPQ1NBPP/NR2K2R w KQ - 1 15,h7e4,19,-4
3n1rkr/b3p1pp/2p2p2/BnPp4/p2P4/3NNP2/6PP/R5KR b Kkq - 3 17,d8e6,13,-464
2krq3/pp2pp2/7p/2Nn4/2pP4/2P5/PP6/1K1R3Q b - - 3 23,e8c6,16,-134
n1b2k1r/p5pp/1pp1qn2/4bpB1/3pp3/6PP/PPPN1PNQ/1B3RK1 b k - 1 12,a8c7,10,-574
2krb1r1/1pp4p/p1n2qp1/5p2/2R5/PN2Pp1P/P2P1BPQ/5RK1 w - - 0 15,f2g3,13,-281
2k1q1nr/pbp2ppp/1pn1p3/8/8/Q2B4/PPP1NrPP/2KR3R b - - 0 12,e8e7,10,-2715
r3r2n/pp1k2pp/2p2b2/2Bb4/QP2P1P1/8/Pq1PP2P/1NK2R1N w - - 1 16,c1d1,2,#-1
6k1/p2R2pp/1p3p2/3K4/1B1n4/8/7P/3r4 w - - 8 36,d7b7,10,-2036
rbbqn2r/pp1k4/3p1p2/4pNnN/2P1P1p1/4B3/PP1Q1PPP/RB3RK1 w - - 1 14,h5g3,10,+1409
1r6/pkp4r/1p1pp1N1/5Pbp/1P2n1p1/4N1P1/P1P1R2P/BK1R4 w - - 1 24,f5e6,10,+1237
1rkrbq1b/pp1n1ppp/2p2n2/2Pp4/3B4/1N2P3/PP2QPPP/1RKR2NB b KQkq - 5 9,f6e4,19,-44
1rq1knrb/p2ppppp/1pb1n3/2p5/2P5/1P1PN3/P3PPPP/BRQNK1RB w KQkq - 2 5,e3d5,19,+59
b1qbrk1r/p2n1ppp/1p1p1n2/2p1p3/BPP5/3P1N2/P3PPPP/BNQ1RRK1 w kq - 2 7,b4c5,16,+106
1k1q4/p6p/npp1p1n1/3pP1p1/8/PN2NP2/1PP3PP/1R3RK1 b - - 0 18,c6c5,13,-211
2r2r1k/1pp2qpp/p1b2p2/2P5/2NRP3/1P4QP/P1P2PP1/3R2K1 b - - 2 21,f7h5,13,+508
2q1rrk1/p2p3p/1p1b2p1/2pPpp2/3nP3/1P1P2Pn/P2Q2KP/BB1NRR2 b - - 2 14,f5f4,19,+12
brk2qr1/p1bppn1p/1pp2p2/4Pp2/3P1P2/1P1N1B2/P1P3PP/BRK2QR1 w KQkq - 0 10,a1c3,16,+157
r5kr/pp1Q1npp/3b1p2/8/3N4/8/PP3PPP/RBB2RK1 b kq - 0 14,a8d8,9,+8049
qrkn2r1/pp3b2/2ppn1pb/7p/8/2NPN1P1/PPP2B1P/QK1R2RB b kq - 3 14,b7b5,16,+166
rnkbnrb1/pp1p1p1p/2p3p1/q7/8/2N2NP1/PPPPP2P/R1KB1RBQ w KQkq - 0 6,e2e4,16,+104
b1q1nnkr/p3pppp/1p5r/4Q3/6P1/1P3N2/P3PPP1/BB1R1RK1 w k - 2 13,e5e7,10,+667
2rn1knr/1p3ppp/q1bb4/2p1p3/8/2NPP3/P4PPP/QBR1BK1R w KQkq - 0 10,a2a4,10,-1579
r4rkq/p2p1b1p/3Np1p1/2R1Pp2/4pP2/7P/PP4PQ/3R2K1 b - - 0 23,g6g5,16,+145
r1knnrbb/1ppppppp/2R5/8/8/8/P2PPPPP/1QKNNRBB w Kk - 1 8,c6c2,10,+4195
b1q1rk1r/2p2p1p/1p1p1pn1/p7/8/1P1N1BNP/P1Pn1PP1/2Q1RRK1 b kq - 5 15,d2f3,13,-468
b1qr1rk1/4ppbp/2np2p1/ppp5/4PPn1/1P1P1N1P/PBPN4/2QR1RKB w - - 0 11,b2g7,19,+92
rk1rqbn1/pbpp1ppp/1p4n1/4p3/2B1P3/5NN1/PPPP1PPP/RKBRQ3 w KQkq - 2 5,h2h4,19,+64
nrkr1b1q/ppppp1pp/3n1p2/8/2bP4/1N3P2/PP4PP/1RKRNBBQ w KQkq - 0 6,f1c4,13,-324
r5k1/5ppp/1p2p1n1/1q1pP3/1P1P4/8/P1RQNPPP/1K6 b - - 6 24,a8a4,19,+29
8/3R4/5k2/3p1N2/2p2nP1/8/7K/8 w - - 0 50,h2g3,10,+2209
q1r2krb/p1p2p1p/npbp2p1/3N4/3nPP2/P1NP4/1PP3BP/Q1R1BR1K b kq - 2 12,d4f5,16,+167
r2bqrk1/pbpppppp/1pn1n3/8/3P4/1PN1P3/PBP2PPP/R2BQNKR w KQ - 1 6,d4d5,10,+737
bqrbknnr/ppp2ppp/3p4/4p3/2P5/1P6/P2PPPPP/BQRBKNNR w KQkq - 0 3,f2f4,19,+88
6k1/p6p/1pp2ppb/2q5/2P1NP2/PP1r2P1/1Q4KP/4R3 b - - 1 29,c5d4,16,+144
rk1qn1nr/p1p1bppp/1p2p3/3pPb2/3P1P2/P4N2/1PP3PP/RKBQNB1R w KQkq - 1 7,f1e2,16,+106
2kr1rbb/pppp3p/3n3q/8/2nP1Np1/1PNB2P1/P1P3QP/R1KR2B1 b KQ - 1 14,f8f4,19,-18
k3r2q/ppb3pp/2p2p2/8/2p1QPB1/4B1P1/PP2P2P/3R2K1 w - - 1 21,g4e6,10,+1299
r1n2rk1/pp3b1p/2p1n1p1/3p1p2/3N4/2P2P2/PP2P1PP/RB1N1RK1 w - - 3 12,d1f2,15,-11
8/p5k1/8/2B3pp/P2PP2n/2R2P1K/1r6/8 w - - 1 44,d4d5,16,+179
r7/pp1p1kpQ/5pB1/b2p4/P7/2q5/7P/2R4K b - - 3 28,f7e6,10,+2850
3q4/kp6/p1p1B2p/4Q1p1/2N1P3/P4P1P/1P3bP1/1K6 w - - 5 34,e5d6,10,+4135
qbrkbnrn/1p2pppp/3p4/2P5/1B6/6N1/P1P1PPPP/QBRK1NR1 b KQkq - 0 5,d6c5,19,-107
rkrnqnbb/pp2pppp/2pp4/8/3PPP2/8/PPP3PP/RKRNQNBB b KQkq - 0 3,g7g6,16,+131
rb2brq1/ppp1k2p/8/6p1/3Pp1pQ/1N5n/PPP2P1P/RB1KR3 w Q - 0 12,e1e4,10,-2033
rknbrnbq/ppp1pppp/8/8/4R3/1N6/PPPP1PPP/RK1B1NBQ b Qkq - 0 3,f7f5,19,-20
2br1rk1/p4q1p/1p3p2/2pP2p1/4n3/1P1RP1P1/P5BP/2N1R1K1 b - - 3 31,f6f5,8,-8631
4rr1k/2q3pp/3n1p2/1p1B4/1Pp2P2/2Q4P/6P1/3R1RK1 w - - 3 33,c3c2,16,-178
4Qk2/p4r1B/1p6/6P1/8/1P4P1/q6P/3KR3 b - - 6 39,f8g7,2,#+1
8/4P2p/1B3Q2/8/5P2/P2q1k2/KP5P/8 b - - 0 40,d3c4,10,+2475
1q1r1rkb/p3p1np/1p4p1/3p1n2/2pP1P1P/1P2P1N1/P1PQ2NK/B2R1R2 w - - 1 17,b3c4,19,-38
8/p7/3p4/4pk2/1P2N1p1/2B1K3/6r1/8 b - - 1 65,d6d5,10,-1925
nrn1bk2/pp1p1ppp/1bp2q2/4p3/3P4/1B2PP2/PPN1NQPP/1R4KR w KQ - 0 11,d4e5,19,+17
rkb1nqr1/ppbpp1pp/2p3n1/5p2/2QP4/4PN2/PPP2PPP/RKBB2RN w KQkq - 2 5,h1g3,19,-32
5b2/8/ppk4p/2p2Np1/6P1/1PP3B1/1PK4P/8 b - - 2 44,c6d5,10,+2374
qnnbrkbr/pppp2pp/5p2/8/1P1QP3/8/P1P2PPP/1NNBRKBR b KQkq - 0 4,c8d6,19,-73
1r3rkb/1p2pppp/1n1p1n2/2p5/qN1P1P2/2Q1P3/P1P2P1P/1R1KB1RB w Q - 0 11,d4c5,19,+47
5q2/ppbbk2B/2p1p3/6Q1/3P4/2P1N3/PP4PP/6K1 b - - 0 21,f8f6,10,+585
qnnrkbbr/p3pppp/1p6/1Bp5/3pP3/1PN2P2/P1PP2PP/Q1NRK1BR b KQkq - 1 5,b8d7,19,-59
2k3nr/p2bp1b1/1p5p/2p2R1P/P7/2NP2q1/1P1NP3/Q1KR4 w - - 1 24,f5f3,13,+375
rk1r1n1b/pppppq1p/3n2p1/5p2/3PPP2/2P3P1/1P1N3P/RK1RB1QB b KQkq - 0 8,f5e4,19,+20
rknrnqbb/ppp1pppp/8/3p4/6P1/8/PPPPPP1P/RKNRNQBB w KQkq - 0 2,a2a4,19,+70
3r3k/3P2p1/6B1/pp2r3/8/4pPP1/7P/2R1R1K1 b - - 0 29,e5d5,10,+2202
rnqkR1bb/pppp1n1p/8/5p2/8/2NP2P1/PPP4P/R1QK1NBB b Qq - 0 8,d8e8,13,+316
2r5/p2R3p/1p3k1r/8/8/5K2/PP6/1B6 b - - 0 31,h6h2,10,-1431
1b4r1/1p1pNp1k/6r1/2p1Pq2/1pP2P2/1P2R1Bb/4Q2P/2R3K1 b - - 10 31,f5f4,16,+107
q1rkrbb1/p1p1p2p/p3npp1/8/P3P3/2NP2P1/1PP2B1P/Q1RKR2N b KQkq - 0 10,f6f5,16,-127
bbnrnkrq/pppp1p1p/8/6p1/2P1p3/1P2P3/P2P1PPP/BBNRNKRQ w KQkq - 0 4,a1h8,10,+5787
2krbbrq/ppp2p2/1nnp4/4P1pp/8/1NNP2P1/PPPBP1BP/1RK3RQ b KQ - 0 8,h8e5,19,+58
3Q4/1kp5/1qr5/2p5/4p3/5P1P/1PP2BP1/1K3R2 w - - 1 35,d8d5,10,+2154
r4rk1/pp2q1pp/1n1pp3/2pb1p1B/5P1b/2B1P1N1/PPPP1RPP/RQ2K3 w Q - 6 13,b2b3,16,-105
r4rkq/ppb2n1p/2p5/4np2/5B1P/2P1N1P1/PP2Q3/R3KNR1 w KQ - 6 16,e1c1,19,+101
8/8/p1p1k3/PbPp4/3Pp2K/4B3/8/8 w - - 10 51,h4g4,10,-5
2k1rq1n/1p1pp1pp/2p5/1p3P2/4P3/2P1N1N1/bP1PQ1PP/2K1R3 w Kk - 0 12,d2d4,19,+70
rq3rk1/p1p1bbpp/3nppn1/3p4/Pp1P4/1P1BPNNP/2P2PPB/RQ3RK1 w - - 0 11,a4a5,19,+37
nrq1bk1r/p1b2ppp/2p1p1n1/1pPpP1N1/1B1P4/1N6/PPB2PPP/1RQ2K1R w KQkq - 4 11,h2h4,13,+382
r7/7r/2pb2p1/1p3pP1/p1kPpP1P/P1P1P1B1/1PR3K1/2R5 w - - 5 28,g2f1,12,+74
r1bq1rkb/ppp1pp1p/2n2np1/3p4/3P4/2NNP2P/PPP2PP1/R1BQ1KRB w KQ - 0 6,g2g4,19,-51
8/8/k7/pp5R/r2pK2P/8/2nP4/7R w - - 0 59,h5g5,10,+1761
